id,index,lat,lon,yEdId,domain,refName1,type1,refName2,type2
Txy_R_002,337,48.999815,2.5774612,n337,Txy,,,,
Txy_R_003,338,49.0001247,2.583126,n338,Txy,,,,
Txy_R_004,339,49.00035,2.5875194,n339,Txy,,,,
Txy_R_005,340,49.000452,2.5895096,n340,Txy,,,,
Txy_R_006,341,49.0006667,2.5934286,n341,Txy,,,,
Txy_R_T,342,49.0007529,2.5950237,n342,Txy,,,,
Txy_R_T9,343,49.0008216,2.5963997,n343,Txy,,,,
Txy_R_SE1,344,49.0009162,2.598245,n344,Txy,,,,
Txy_R_SE2,345,49.0010077,2.5999187,n345,Txy,,,,
Txy_R_SE3,346,49.0011343,2.6022361,n346,Txy,,,,
Txy_R_SE4,347,49.0012329,2.6039527,n347,Txy,,,,
Txy_P_R,348,49.001672,2.594913,n348,Txy,,,,
Txy_T9_P,349,49.0018093,2.5962836,n349,Txy,,,,
Txy_P_SE1,350,49.0019624,2.5981236,n350,Txy,,,,
Txy_P_SE2,351,49.002126,2.599808,n351,Txy,,,,
Txy_P_SE3,352,49.0022562,2.6021094,n352,Txy,,,,
Txy_P_SE4,353,49.0023354,2.6037697,n353,Txy,,,,
Ramp_05_001,354,49.0016233,2.5935796,n354,Ramp,,,,
Ramp_05_002,355,49.0027667,2.5934341,n355,Ramp,,,,
Ramp_05_003,356,49.0039703,2.5932866,n356,Ramp,,,,
Txy_GE_001,357,49.0028461,2.5947727,n357,Txy,,,,
Txy_GE_002,358,49.0040916,2.59461,n358,Txy,,,,
Ramp_06_001,359,49.0012676,2.5889079,n359,Ramp,,,,
Ramp_06_002,360,49.0019187,2.5888381,n360,Ramp,,,,
Ramp_06_003,361,49.0025738,2.5887416,n361,Ramp,,,,
Ramp_06_004,362,49.0032178,2.5886688,n362,Ramp,,,,
Ramp_06_005,363,49.0038618,2.5885937,n363,Ramp,,,,
Ramp_06_006,364,49.0011837,2.5876764,n364,Ramp,,,,
Ramp_06_007,365,49.0021726,2.5875637,n365,Ramp,,,,
Ramp_06_008,366,49.0029328,2.5874618,n366,Ramp,,,,
Ramp_06_009,367,49.0037211,2.5873653,n367,Ramp,,,,
Ramp_06_010,368,49.0056729,2.5871239,n368,Ramp,,,,
Ramp_06_011,369,49.0063521,2.5870756,n369,Ramp,,,,
Ramp_06_012,370,49.0069855,2.5869897,n370,Ramp,,,,
Ramp_06_013,371,49.0076365,2.5869093,n371,Ramp,,,,
Ramp_06_014,372,49.0076259,2.5881324,n372,Ramp,,,,
Ramp_06_015,373,49.0069608,2.5882128,n373,Ramp,,,,
Ramp_06_016,374,49.0063169,2.5883094,n374,Ramp,,,,
Ramp_06_017,375,49.0056729,2.5883738,n375,Ramp,,,,
Txy_E_G,376,49.0063592,2.5943509,n376,Txy,,,,
Ramp_05_004,377,49.0062818,2.5929937,n377,Ramp,,,,
Ramp_05_005,378,49.0070548,2.5929151,n378,Ramp,,,,
Ramp_05_006,379,49.0078465,2.5928047,n379,Ramp,,,,
Txy_E7_TL1,380,49.008786,2.5926921,n380,Txy,,,,
Txy_E7_G,381,49.0088614,2.5940213,n381,Txy,,,,
Txy_G_TL2,382,49.0078814,2.5941474,n382,Txy,,,,
Txy_E_E9,383,49.0041356,2.596,n383,Txy,,,,
Txy_E_E10,384,49.00366,2.5960588,n384,Txy,,,,
Txy_E_P4,385,49.0031181,2.5961178,n385,Txy,,,,
Txy_E_011,386,49.0028752,2.596158,n386,Txy,,,,
Txy_T_003,387,48.9992064,2.5829723,n387,Txy,,,,
Txy_W3_W5,388,48.9975179,2.5813847,n388,Txy,,,,
Txy_W1_T6,389,48.9967555,2.5661832,n389,Txy,,,,
Txy_T1_R,390,48.9974277,2.562817,n390,Txy,,,,
Txy_UT1_UT2,391,48.9966186,2.5512271,n391,Txy,,,,
Txy_T2_UT4,392,48.9966925,2.5544887,n392,Txy,,,,
Txy_T_003,393,48.9995842,2.5901527,n393,Txy,,,,
