n1.id,n1.index,n1.lat,n1.lon,n2.id,n2.index,n2.lat,n2.lon
Ramp_01_008,71,55.9663745,37.4014504,Ramp_01_007,70,55.9646812,37.4023087
Ramp_01_008,71,55.9663745,37.4014504,Txy_A2_A,38,55.9672871,37.4014377
Ramp_01_001,64,55.9658629,37.3988509,Ramp_01_008,71,55.9663745,37.4014504
Ramp_01_008,71,55.9663745,37.4014504,Ramp_02_001,72,55.9671624,37.4067226
Txy_A4_A,39,55.9680136,37.4064158,Ramp_02_001,72,55.9671624,37.4067226
Ramp_02_001,72,55.9671624,37.4067226,Ramp_02_002,73,55.965409,37.4076024
Ramp_02_003,74,55.9648145,37.4084499,Ramp_02_002,73,55.965409,37.4076024
Ramp_02_004,75,55.9649634,37.4093683,Ramp_02_003,74,55.9648145,37.4084499
Ramp_02_005,76,55.9652227,37.4109007,Ramp_02_004,75,55.9649634,37.4093683
Ramp_02_005,76,55.9652227,37.4109007,Ramp_02_006,77,55.9665677,37.4109866
Ramp_02_007,78,55.9677687,37.4104179,Ramp_02_006,77,55.9665677,37.4109866
Ramp_02_008,80,55.9674607,37.4084254,Ramp_02_007,78,55.9677687,37.4104179
Ramp_02_001,72,55.9671624,37.4067226,Ramp_02_008,80,55.9674607,37.4084254
Txy_A_001,41,55.9682945,37.4082873,Ramp_02_008,80,55.9674607,37.4084254
Txy_A_004,79,55.9685076,37.4100968,Ramp_02_007,78,55.9677687,37.4104179
Ramp_02_007,78,55.9677687,37.4104179,Ramp_03_001,81,55.9684154,37.4149485
Txy_A5_A,42,55.9691892,37.4145422,Ramp_03_001,81,55.9684154,37.4149485
Ramp_03_001,81,55.9684154,37.4149485,Ramp_03_002,82,55.9690759,37.4194117
Ramp_03_003,85,55.967863,37.4200383,Ramp_03_002,82,55.9690759,37.4194117
Ramp_03_004,86,55.9657554,37.4209931,Ramp_03_003,85,55.967863,37.4200383
Ramp_03_005,87,55.965269,37.4189868,Ramp_03_004,86,55.9657554,37.4209931
Txy_A5_A,42,55.9691892,37.4145422,Txy_A_005,83,55.9698444,37.4190083
Txy_A_005,83,55.9698444,37.4190083,Ramp_03_002,82,55.9690759,37.4194117
Ramp_03_002,82,55.9690759,37.4194117,Ramp_03_006,88,55.9694662,37.4220016
Txy_A_005,83,55.9698444,37.4190083,Txy_A_002,45,55.9701874,37.4208644
Txy_A_002,45,55.9701874,37.4208644,Ramp_03_006,88,55.9694662,37.4220016
Ramp_03_006,88,55.9694662,37.4220016,Ramp_03_007,89,55.9699345,37.425113
Txy_A6_A,43,55.9704276,37.4224845,Txy_A_006,84,55.970733,37.4247804
Txy_A_006,84,55.970733,37.4247804,Ramp_03_007,89,55.9699345,37.425113
Txy_A_006,84,55.970733,37.4247804,Txy_A_003,48,55.9711,37.4270013
Ramp_03_007,89,55.9699345,37.425113,Txy_A7_A,46,55.9713041,37.4286107
Txy_N6_B,58,55.97595,37.4161515,Ramp_04_001,90,55.9768001,37.4156974
Ramp_04_001,90,55.9768001,37.4156974,Ramp_04_002,91,55.9781748,37.4150644
Ramp_04_003,92,55.9791893,37.4145816,Ramp_04_002,91,55.9781748,37.4150644
Ramp_04_004,93,55.9801497,37.4140881,Ramp_04_003,92,55.9791893,37.4145816
Ramp_04_001,90,55.9768001,37.4156974,Ramp_05_001,94,55.9771958,37.4184919
Ramp_05_001,94,55.9771958,37.4184919,Ramp_05_002,95,55.977598,37.4210346
Ramp_05_002,95,55.977598,37.4210346,Txy_N7_B,59,55.9767784,37.4213657
Ramp_05_002,95,55.977598,37.4210346,Ramp_06_001,99,55.9781768,37.4235673
Ramp_06_001,99,55.9781768,37.4235673,Txy_N8_B,60,55.9770546,37.4241123
Ramp_06_001,99,55.9781768,37.4235673,Txy_B_001,62,55.9788729,37.427163
Ramp_05_002,95,55.977598,37.4210346,Ramp_05_003,96,55.9789486,37.420305
Ramp_05_004,97,55.979923,37.4198699,Ramp_05_003,96,55.9789486,37.420305
Ramp_05_005,98,55.9807574,37.419473,Ramp_05_004,97,55.979923,37.4198699
Ramp_06_001,99,55.9781768,37.4235673,Ramp_06_002,100,55.9794764,37.4228109
Ramp_06_003,101,55.9812471,37.4218346,Ramp_06_002,100,55.9794764,37.4228109
Ramp_01_004,67,55.9630585,37.3980999,Parking_01_001,143,55.963677,37.3973525
Ramp_01_004,67,55.9630585,37.3980999,Parking_01_002,144,55.9638211,37.3980284
Ramp_01_003,66,55.9641214,37.3997521,Parking_01_007,149,55.9646843,37.4013786
Ramp_01_003,66,55.9641214,37.3997521,Parking_01_003,145,55.9642085,37.3978192
Ramp_01_002,65,55.9649441,37.3993552,Parking_01_004,146,55.9647789,37.3976636
Ramp_01_002,65,55.9649441,37.3993552,Parking_01_006,148,55.9654169,37.4009387
Ramp_01_001,64,55.9658629,37.3988509,Parking_01_005,147,55.9656256,37.3976046
Ramp_01_004,67,55.9630585,37.3980999,Gate_D_011,102,55.9624008,37.3985211
Ramp_01_005,68,55.963671,37.40053,Gate_D_012,103,55.9624609,37.4000762
Ramp_01_005,68,55.963671,37.40053,Gate_D_013,104,55.9625735,37.400852
Ramp_01_006,69,55.9639906,37.4023194,Gate_D_014,105,55.962752,37.4022063
Ramp_01_006,69,55.9639906,37.4023194,Gate_D_015,106,55.9629571,37.4027944
Ramp_01_006,69,55.9639906,37.4023194,Gate_D_016,107,55.9631012,37.4040291
Ramp_01_006,69,55.9639906,37.4023194,Gate_D_017,108,55.964062,37.4045575
